customer_id,customer_bod,gender,phone_flag,student,employment,credit_card,balance,income,tenure,default
6311,1998-01-09,Male,0.0,No,Salaried,0.0,101268.88,2874782.32,1yrs 0mon,0
5015,1996-07-10,Male,0.0,No,Self Employed,1.0,123163.06,6741855.59,1yrs 0mon,1
8716,2011-02-28,Male,1.0,Yes,,0.0,66414.69,2563010.48,0yrs 5mon,0
168,1996-10-05,,1.0,Yes,,0.0,105425.05,2099608.98,0yrs 10mon,0
4752,1996-09-20,Male,1.0,No,Salaried,1.0,78272.0,5836732.98,2yrs 5mon,0
8430,1995-08-12,Female,0.0,No,Salaried,1.0,5847.07,4554948.26,0yrs 8mon,0
7011,1990-10-16,Male,1.0,No,Salaried,0.0,39889.66,4455498.14,0yrs 11mon,0
5374,2007-12-10,Male,0.0,Yes,,0.0,87781.42,3180641.34,1yrs 8mon,0
1480,2000-07-26,Male,0.0,Yes,,0.0,78903.86,2327488.67,0yrs 5mon,0
1547,1991-12-18,Female,0.0,No,Salaried,0.0,137211.77,4292808.22,0yrs 4mon,0
276,2009-10-15,Female,0.0,Yes,,0.0,180369.02,1272049.62,0yrs 8mon,0
197,1985-12-04,Male,1.0,No,Salaried,1.0,80527.36,4282693.42,2yrs 0mon,0
1181,2009-10-26,Female,1.0,Yes,,0.0,52995.14,1831404.96,0yrs 8mon,0
1684,1994-09-10,Female,1.0,No,Salaried,1.0,35973.55,3470104.54,1yrs 2mon,0
537,1992-07-23,Female,0.0,No,Salaried,0.0,119299.05,7830489.1,1yrs 8mon,0
4916,1993-05-12,,0.0,No,Salaried,0.0,129720.16,3881349.43,0yrs 10mon,0
923,1996-10-18,Female,1.0,No,Salaried,0.0,41183.34,3546708.66,0yrs 4mon,0
5799,2006-06-12,Male,0.0,Yes,,0.0,97840.99,3127723.87,4yrs 5mon,0
5835,1995-10-17,Male,0.0,No,Self Employed,0.0,83795.01,5265139.43,0yrs 5mon,0
8083,1986-05-17,Female,0.0,No,Salaried,0.0,178977.51,6580292.41,5yrs 0mon,0
9782,1985-06-18,Female,1.0,No,Self Employed,0.0,81013.79,7040646.2,2yrs 0mon,0
995,1989-04-09,Male,0.0,No,Salaried,0.0,16380.66,5471532.94,2yrs 11mon,0
9461,2008-06-27,Female,1.0,Yes,,0.0,0.0,2505346.54,0yrs 0mon,0
414,2002-08-08,,0.0,Yes,,0.0,226820.09,2208295.79,2yrs 1mon,0
4955,1994-03-15,,1.0,No,Salaried,0.0,83010.21,5450516.29,1yrs 4mon,0
6905,1994-09-05,Female,0.0,No,Salaried,1.0,151311.76,3323680.59,3yrs 4mon,0
8420,2001-10-04,Female,0.0,Yes,,0.0,169115.9,2581020.18,3yrs 8mon,0
9246,2000-07-22,Female,0.0,Yes,,0.0,82643.76,2255338.77,5yrs 2mon,0
284,1984-05-14,Female,0.0,No,Salaried,1.0,63263.29,3891734.19,0yrs 8mon,0
7799,1999-03-17,Male,0.0,No,Self Employed,0.0,244667.02,7032778.35,5yrs 5mon,1
8081,2001-02-23,Female,0.0,Yes,,0.0,117403.12,2001587.28,3yrs 5mon,0
8626,1992-09-15,Female,1.0,No,Salaried,1.0,82188.76,1770839.8,3yrs 3mon,0
5984,1997-11-28,,1.0,No,Salaried,0.0,108484.04,2267797.36,2yrs 4mon,0
7547,1999-02-10,Male,0.0,No,Self Employed,1.0,51739.19,6207304.84,0yrs 9mon,0
7532,1999-12-24,Female,1.0,Yes,,0.0,164531.26,1944572.28,1yrs 3mon,0
179,2002-08-13,,0.0,Yes,,0.0,166803.69,2555891.91,1yrs 1mon,0
4630,2002-09-11,Male,1.0,No,Salaried,1.0,70471.14,4047865.95,1yrs 2mon,0
2139,2001-12-03,Female,1.0,No,Salaried,1.0,109565.39,3820996.2,0yrs 10mon,0
8969,1985-03-08,Male,1.0,No,Salaried,0.0,75286.05,5698713.97,0yrs 5mon,0
93,2002-10-16,Female,0.0,Yes,,0.0,137875.82,1989383.05,3yrs 3mon,0
6225,1976-10-08,,0.0,No,Salaried,0.0,137813.7,4759454.69,4yrs 3mon,0
6021,1999-07-14,Male,1.0,Yes,,0.0,95189.77,2917761.89,1yrs 11mon,0
9527,1991-02-14,Female,1.0,No,Salaried,0.0,25983.39,3463163.35,0yrs 8mon,0
5083,1990-04-12,Male,1.0,No,Salaried,0.0,96451.75,5761633.22,0yrs 11mon,0
2160,1992-01-25,Female,1.0,No,Self Employed,1.0,158726.88,2787589.1,0yrs 11mon,1
7291,2000-12-25,Male,1.0,No,Salaried,1.0,78962.84,3646995.81,0yrs 6mon,0
7351,1971-12-12,Male,1.0,No,Salaried,0.0,0.0,4719576.98,0yrs 0mon,0
8437,1996-07-21,,0.0,No,Salaried,1.0,113480.37,4791389.27,0yrs 6mon,0
5016,2002-04-15,Female,1.0,No,Salaried,0.0,66722.1,4044609.44,2yrs 8mon,0
6417,1996-03-20,Male,1.0,No,Salaried,1.0,143131.94,5508300.91,0yrs 7mon,0
3769,2001-01-17,Male,0.0,Yes,,0.0,87068.69,1082345.46,3yrs 8mon,0
1905,1990-11-26,Female,1.0,No,Salaried,1.0,125536.24,5666258.01,0yrs 10mon,0
9563,1994-02-04,Male,1.0,Yes,,0.0,195658.63,1957264.09,0yrs 7mon,0
150,1993-02-26,Female,1.0,No,Salaried,0.0,87783.92,5274727.21,0yrs 4mon,0
2605,1994-02-18,Male,1.0,No,Self Employed,1.0,214691.21,5799735.22,5yrs 5mon,1
2884,1994-06-25,Female,1.0,No,Salaried,1.0,126361.77,6481155.83,0yrs 10mon,0
7802,1989-12-07,Male,0.0,No,Self Employed,0.0,198870.71,3593467.92,2yrs 10mon,0
8151,1994-04-12,Male,1.0,No,Salaried,0.0,134474.78,5828551.21,0yrs 4mon,0
2440,2001-01-16,Male,0.0,Yes,,0.0,102277.67,1914797.86,5yrs 4mon,0
4475,2010-08-25,Female,0.0,Yes,,0.0,155502.22,1318471.82,0yrs 7mon,0
330,1990-01-19,Male,0.0,No,Salaried,0.0,27627.67,4545073.78,0yrs 11mon,0
1980,2002-05-26,Male,1.0,Yes,,0.0,198555.93,2842482.87,4yrs 0mon,0
8374,1993-06-27,Female,0.0,No,Salaried,0.0,98114.53,5244698.73,0yrs 5mon,0
5869,1989-06-04,Male,1.0,No,Self Employed,0.0,30614.04,6717608.88,1yrs 6mon,0
8690,1986-10-28,,0.0,No,Salaried,0.0,88212.4,6168445.92,0yrs 4mon,0
5157,1995-06-08,Male,1.0,No,Salaried,0.0,72251.57,6426446.7,4yrs 7mon,0
6113,2000-04-17,,0.0,No,Salaried,0.0,103533.18,5933374.16,0yrs 5mon,0
1518,1993-11-05,Female,1.0,No,Salaried,0.0,103204.12,4048883.89,0yrs 7mon,0
9398,2000-08-27,Male,1.0,Yes,,1.0,152850.28,2356279.38,0yrs 11mon,0
3985,2003-07-14,Female,1.0,Yes,,0.0,140200.88,1629713.6,3yrs 11mon,0
3189,1995-01-05,Male,1.0,No,Salaried,1.0,33416.88,3982532.27,0yrs 6mon,0
14,1987-04-09,,1.0,No,Salaried,0.0,72809.08,5399346.7,1yrs 10mon,0
542,1995-02-19,Female,1.0,No,Self Employed,0.0,0.0,4356303.41,0yrs 0mon,0
2799,1989-11-26,Male,1.0,No,Salaried,0.0,109445.85,5218434.85,1yrs 11mon,0
1656,2001-07-27,Female,1.0,Yes,,0.0,198822.91,1843132.38,3yrs 0mon,0
2208,1997-06-13,Male,0.0,No,Salaried,1.0,126192.53,5703506.08,0yrs 9mon,0
6304,1996-02-18,Male,1.0,No,Salaried,0.0,145575.25,5741765.75,3yrs 1mon,0
2463,1986-01-12,Male,1.0,No,Salaried,0.0,67136.23,7342537.27,1yrs 10mon,0
1681,2011-12-06,Male,1.0,Yes,,1.0,173105.23,1565918.33,3yrs 3mon,0
7551,1999-07-20,Male,0.0,No,Self Employed,0.0,156035.63,6160662.89,0yrs 7mon,0
3713,1983-11-05,,1.0,No,Salaried,0.0,84230.18,6378211.29,0yrs 4mon,0
2387,1993-04-05,Female,1.0,No,Salaried,0.0,140153.23,6870720.89,1yrs 11mon,0
3879,2000-06-23,,1.0,Yes,,0.0,141663.5,2296716.03,1yrs 8mon,0
2620,2001-03-06,Male,1.0,Yes,,0.0,185062.95,2071910.23,0yrs 10mon,0
3310,1999-01-23,,1.0,No,Self Employed,0.0,33260.24,4461244.33,0yrs 5mon,0
642,2004-01-13,Female,1.0,No,Salaried,0.0,183805.98,5271648.01,4yrs 3mon,1
9957,1995-10-16,Male,1.0,No,Salaried,0.0,49892.19,4611091.14,3yrs 3mon,0
2212,2001-02-25,Male,1.0,Yes,,0.0,140267.47,1796504.41,1yrs 1mon,0
8466,1993-09-11,Male,1.0,No,Salaried,0.0,52960.44,6716510.8,1yrs 5mon,0
1171,2001-11-28,Female,1.0,No,Salaried,0.0,0.0,5494619.05,0yrs 0mon,0
3659,2000-09-20,Male,1.0,Yes,,0.0,146755.02,1820996.7,1yrs 11mon,0
1032,2000-02-05,Male,1.0,No,Salaried,0.0,71976.1,3617596.29,0yrs 5mon,0
3866,1991-02-07,Female,0.0,No,Salaried,1.0,0.0,5412491.28,0yrs 0mon,0
9223,2000-12-22,Male,0.0,Yes,,0.0,150701.87,2642709.19,0yrs 5mon,0
4140,1978-11-21,Male,1.0,No,Salaried,1.0,0.0,5747496.59,0yrs 0mon,0
4963,2000-05-28,Female,1.0,No,Self Employed,1.0,81803.23,3999253.56,5yrs 9mon,0
6502,1992-11-28,,1.0,No,Salaried,0.0,47259.43,3403514.96,1yrs 11mon,0
3240,1988-09-20,Female,1.0,No,Salaried,0.0,70627.77,3986933.37,0yrs 5mon,0
635,1991-03-28,Male,1.0,No,Salaried,1.0,36551.91,4894318.7,2yrs 7mon,0
1596,1999-05-16,Male,1.0,Yes,,0.0,85470.44,2568845.23,0yrs 11mon,0
5400,2000-09-16,Female,1.0,No,Salaried,0.0,141269.95,4250353.24,0yrs 9mon,0
6522,1998-12-09,Female,0.0,No,Self Employed,0.0,114457.93,5433764.38,3yrs 0mon,0
3228,1977-12-03,Male,1.0,No,Salaried,1.0,133041.66,7287063.22,0yrs 6mon,0
1214,1985-06-17,Male,1.0,No,Salaried,1.0,132253.21,4109603.39,4yrs 4mon,0
5080,2000-10-20,Male,1.0,No,Salaried,0.0,107792.72,5788065.06,3yrs 3mon,0
6933,1987-12-08,Female,0.0,No,Salaried,1.0,35072.64,7269867.15,4yrs 2mon,0
4555,2000-12-23,Female,0.0,No,Salaried,1.0,98282.23,5893366.99,0yrs 5mon,0
9071,2010-09-16,Female,1.0,Yes,,0.0,214737.3,2120133.87,4yrs 5mon,1
4187,2000-09-14,Male,1.0,No,Salaried,1.0,119155.62,5464853.48,0yrs 7mon,0
6286,1990-08-17,Male,1.0,No,Self Employed,0.0,152774.95,6922628.17,1yrs 1mon,0
3006,1996-06-19,,1.0,No,Salaried,1.0,93443.22,5826236.53,1yrs 1mon,0
5898,1999-01-21,Female,0.0,Yes,,0.0,113564.06,1503918.9,2yrs 7mon,0
105,1995-06-28,Male,1.0,No,Self Employed,0.0,175587.95,7854942.5,0yrs 6mon,0
8115,2002-02-28,,1.0,Yes,Self Employed,0.0,132315.75,1280630.83,0yrs 5mon,0
9521,1991-02-25,Female,0.0,No,Salaried,0.0,3553.98,3205201.15,0yrs 6mon,0
3095,2000-01-23,Female,0.0,No,Salaried,0.0,75571.69,6368319.02,0yrs 9mon,0
4821,2000-06-04,Male,0.0,Yes,,0.0,149874.5,1682988.6,0yrs 9mon,0
7017,1984-11-12,Female,1.0,No,Salaried,0.0,28163.92,3371867.19,1yrs 4mon,0
889,2002-10-16,Male,1.0,No,Salaried,0.0,39335.49,2863839.37,0yrs 9mon,0
1833,2008-12-26,Male,1.0,Yes,Self Employed,0.0,214843.26,1716818.83,1yrs 6mon,1
6259,2002-01-09,Female,0.0,Yes,Self Employed,0.0,89301.36,2492835.29,0yrs 9mon,0
4496,1990-05-03,Male,0.0,No,Salaried,1.0,122855.51,5080288.46,0yrs 4mon,0
1321,1990-11-16,Female,0.0,No,Salaried,0.0,51488.96,5773176.99,3yrs 9mon,0
4718,2004-12-21,Female,0.0,Yes,,0.0,137199.48,2084151.06,0yrs 7mon,0
4710,1993-02-20,Female,1.0,No,Salaried,1.0,249022.65,4905899.31,0yrs 5mon,1
2704,2000-11-18,,0.0,Yes,,0.0,184127.39,2351053.13,1yrs 11mon,0
2416,1989-10-19,Male,0.0,No,Salaried,1.0,120108.12,5576292.3,0yrs 6mon,0
587,2000-09-22,Female,0.0,Yes,,0.0,165465.13,2593629.42,2yrs 2mon,0
3791,1999-03-06,Female,1.0,No,Salaried,0.0,19411.14,5241126.89,1yrs 2mon,0
9199,1998-09-03,Male,1.0,No,Salaried,0.0,110468.92,4863358.45,0yrs 10mon,0
3574,1995-12-19,Female,1.0,No,Self Employed,0.0,133056.12,4761186.55,1yrs 3mon,0
155,2000-06-13,Female,1.0,Yes,,0.0,174360.71,1911960.25,3yrs 6mon,0
7903,1995-01-04,,1.0,No,Self Employed,1.0,0.0,6486468.47,0yrs 0mon,0
3916,1984-11-11,Female,1.0,No,Self Employed,0.0,76139.41,4215756.18,0yrs 5mon,0
3467,1989-05-05,Male,1.0,No,Salaried,1.0,166295.42,5397995.59,1yrs 7mon,0
2766,1987-10-24,Female,1.0,No,Salaried,0.0,189782.58,5487586.57,4yrs 8mon,0
4887,1974-07-28,Male,1.0,No,Salaried,0.0,82112.46,5092549.77,2yrs 0mon,0
1712,1986-07-21,Male,1.0,No,Salaried,0.0,126952.85,5461760.7,0yrs 6mon,0
2868,2001-09-24,Female,1.0,Yes,,0.0,127226.4,2735513.16,3yrs 4mon,0
3910,1986-01-15,,0.0,No,Salaried,0.0,0.0,6096604.39,0yrs 0mon,0
1987,2001-06-12,Male,0.0,No,Self Employed,0.0,58727.92,4480629.95,0yrs 4mon,0
9684,1987-03-04,Male,1.0,No,Salaried,0.0,135860.99,6738291.48,5yrs 2mon,0
7695,1994-07-25,Male,1.0,Yes,,0.0,98389.46,1990203.37,0yrs 5mon,0
6129,1986-07-17,Male,1.0,No,Self Employed,1.0,64551.2,5473823.48,3yrs 4mon,0
2809,1987-03-13,Female,1.0,No,Salaried,0.0,0.0,4277805.74,0yrs 0mon,0
6216,1985-08-03,Male,1.0,No,Salaried,0.0,0.0,5035220.94,0yrs 0mon,0
2976,1998-05-18,Male,1.0,No,Self Employed,0.0,46042.38,4793578.2,0yrs 5mon,0
8065,2001-09-13,Female,1.0,Yes,,0.0,81384.61,1534450.87,1yrs 6mon,0
4942,2000-04-07,Male,1.0,Yes,,0.0,123824.39,2240218.03,0yrs 6mon,0
4260,1996-06-19,Female,1.0,No,Salaried,0.0,83329.49,5724704.55,0yrs 11mon,0
9828,1977-06-17,Male,1.0,No,Salaried,0.0,62983.51,6568620.8,0yrs 5mon,0
1814,1991-02-11,Male,1.0,No,Self Employed,0.0,38533.06,4353017.15,4yrs 0mon,0
1389,1980-04-03,Female,0.0,No,Salaried,0.0,132028.65,4113750.62,1yrs 8mon,0
9812,1971-12-23,Female,1.0,No,Salaried,0.0,95555.88,4550807.23,2yrs 5mon,0
4922,2002-08-27,Male,1.0,Yes,,0.0,62138.64,1520868.73,3yrs 1mon,0
6694,1988-02-18,Female,1.0,No,Salaried,0.0,57190.97,4051255.0,0yrs 7mon,0
3561,1991-04-22,Female,1.0,No,Salaried,0.0,171527.21,3766524.04,0yrs 8mon,0
3054,1972-01-11,Female,1.0,No,Self Employed,0.0,139864.78,6040988.87,1yrs 0mon,1
6076,1990-09-22,,0.0,No,Self Employed,0.0,289598.33,4624868.73,0yrs 10mon,1
7382,1989-12-07,Male,1.0,No,Salaried,1.0,183497.18,5175014.79,0yrs 8mon,0
3293,1999-12-19,Female,0.0,No,Salaried,1.0,74256.14,3111308.59,0yrs 11mon,0
2484,1996-11-15,Female,1.0,No,Salaried,0.0,159989.84,4703599.56,3yrs 10mon,0
9091,2002-10-11,,1.0,Yes,,0.0,191604.13,2589752.67,2yrs 5mon,0
280,1979-11-06,Male,1.0,No,Salaried,1.0,44306.63,5740210.93,3yrs 9mon,0
8630,1988-10-18,Female,1.0,No,Salaried,1.0,101732.76,5063231.71,1yrs 7mon,0
2052,1995-04-10,Female,1.0,No,Salaried,0.0,13640.28,4621599.87,2yrs 9mon,0
4431,2004-11-04,Female,0.0,Yes,Self Employed,0.0,231164.59,2041492.58,0yrs 11mon,1
9968,1983-12-14,Male,1.0,No,Salaried,0.0,131103.69,5217934.58,1yrs 5mon,0
7580,1995-07-24,Male,1.0,No,Self Employed,0.0,82241.04,6222826.92,1yrs 0mon,0
8575,2011-11-19,Female,1.0,Yes,,0.0,153202.21,2313892.31,0yrs 9mon,1
8614,1992-12-04,Female,1.0,No,Salaried,0.0,108520.29,3706889.47,0yrs 10mon,0
1832,1995-02-28,Female,1.0,No,Self Employed,1.0,13190.25,4010280.83,1yrs 1mon,0
1651,1997-02-26,Female,0.0,No,Salaried,0.0,88118.06,3988804.68,2yrs 11mon,0
2363,2004-04-24,Male,1.0,Yes,,1.0,207634.93,2333601.09,5yrs 7mon,0
6924,2010-11-04,Female,1.0,Yes,,0.0,148013.51,1510377.38,1yrs 7mon,1
5881,1995-05-15,Female,0.0,Yes,,0.0,130218.36,2406587.82,3yrs 9mon,0
9586,1982-06-03,Male,0.0,No,Salaried,0.0,122118.71,4469014.92,1yrs 5mon,0
4005,2001-04-03,Male,0.0,No,Self Employed,1.0,131644.69,4802562.36,2yrs 7mon,0
2029,1997-06-27,Male,0.0,No,Salaried,0.0,54954.93,4345343.4,5yrs 2mon,0
989,2000-11-06,Male,0.0,No,Salaried,0.0,79477.9,3817841.59,0yrs 8mon,0
3940,1997-07-12,Male,1.0,No,Salaried,0.0,244439.18,3766095.6,4yrs 3mon,0
4685,2002-06-08,,1.0,No,Salaried,0.0,92614.72,5056688.43,3yrs 10mon,0
5868,1990-11-21,Female,1.0,No,Salaried,0.0,26951.1,3269525.44,1yrs 4mon,0
3789,2000-05-16,Male,1.0,Yes,,0.0,82275.83,1907051.1,1yrs 1mon,0
3661,1985-11-27,Female,1.0,No,Self Employed,0.0,0.0,4982850.3,0yrs 0mon,0
4515,1990-02-21,Male,1.0,No,Salaried,0.0,0.0,4987772.38,0yrs 0mon,0
1931,1990-06-03,Male,1.0,No,Salaried,1.0,114705.77,5838934.84,4yrs 1mon,0
7218,1995-11-26,Female,1.0,No,Salaried,0.0,89086.09,4111843.48,2yrs 8mon,0
5502,1994-07-21,Male,1.0,No,Salaried,0.0,45552.43,5143498.67,5yrs 2mon,0
7015,2002-04-10,Male,0.0,Yes,,0.0,227273.15,1487894.97,5yrs 2mon,1
4636,1992-07-26,Male,1.0,No,Salaried,1.0,111236.38,7432508.36,0yrs 6mon,0
7797,1985-08-10,Male,1.0,No,Salaried,0.0,171064.18,4039932.51,2yrs 11mon,0
7213,1995-07-24,Female,1.0,No,Salaried,1.0,49650.26,5376403.23,0yrs 10mon,0
7368,1998-03-14,Male,0.0,No,Salaried,0.0,92521.92,5713768.58,1yrs 6mon,0
9448,1990-09-09,Female,0.0,No,Self Employed,0.0,146037.77,4556122.57,5yrs 4mon,0
8423,2002-02-24,Female,0.0,No,Salaried,1.0,223956.56,7045306.52,1yrs 0mon,0
8362,2002-05-26,,0.0,Yes,,0.0,91996.26,2606257.63,1yrs 11mon,0
1440,2008-07-21,Female,1.0,Yes,,0.0,57656.37,1783993.47,3yrs 3mon,0
8706,1991-05-23,Male,1.0,No,Self Employed,0.0,247544.48,3700701.68,0yrs 5mon,1
6442,1986-11-04,Male,1.0,No,Salaried,1.0,0.0,3275749.14,0yrs 0mon,0
9193,1976-02-05,Male,1.0,No,Salaried,0.0,0.0,3763637.94,0yrs 0mon,0
1157,2002-04-14,Male,1.0,Yes,,0.0,39364.6,2347952.07,1yrs 2mon,0
3223,1996-08-06,Female,0.0,No,Salaried,1.0,33700.42,6788041.0,0yrs 5mon,0
8488,1985-12-08,Female,1.0,No,Salaried,0.0,81684.78,5077968.37,0yrs 11mon,0
6213,2008-01-11,Female,0.0,Yes,Self Employed,0.0,117144.27,2783012.48,0yrs 7mon,0
7304,1999-04-15,Female,0.0,No,Salaried,0.0,89985.97,3429710.63,6yrs 0mon,0
8387,1990-05-26,Male,1.0,No,Self Employed,0.0,155342.83,3360125.89,1yrs 4mon,0
4292,1988-11-11,Female,1.0,No,Salaried,1.0,0.0,3997597.33,0yrs 0mon,0
3518,2005-07-25,Male,0.0,Yes,,0.0,182245.88,2865338.38,1yrs 7mon,0
7550,1987-01-17,Male,0.0,No,Salaried,0.0,105243.53,4206593.87,1yrs 8mon,0
6894,1973-01-28,Female,0.0,No,Salaried,1.0,60087.42,4008726.49,0yrs 10mon,0
9522,1999-02-23,Female,1.0,Yes,,0.0,124334.09,1808129.79,0yrs 5mon,0
4674,1994-03-20,Female,1.0,No,Salaried,1.0,6561.03,3873548.21,0yrs 4mon,0
8365,2011-11-27,Female,0.0,Yes,,0.0,121586.03,2358151.41,0yrs 5mon,1
5770,2009-09-12,Female,1.0,Yes,,0.0,50662.73,1723988.29,2yrs 1mon,0
9040,1977-01-06,Male,1.0,No,Self Employed,0.0,2043.8,2939065.62,5yrs 11mon,0
5602,1995-08-06,,1.0,No,Self Employed,1.0,101799.31,3656726.15,2yrs 2mon,0
5947,1996-06-27,Female,1.0,No,Salaried,0.0,75723.7,5343106.8,1yrs 11mon,0
3767,2010-10-20,,1.0,Yes,,0.0,132386.01,2689309.0,0yrs 5mon,0
1885,1990-03-10,Male,1.0,No,Salaried,0.0,197593.67,4721694.82,2yrs 11mon,0
3014,2000-08-25,,1.0,No,Salaried,0.0,93553.77,2757059.16,0yrs 8mon,0
8923,1988-07-18,Female,1.0,No,Salaried,0.0,79766.27,4439827.92,5yrs 7mon,0
6540,1997-11-26,Female,0.0,No,Salaried,1.0,88971.62,3954141.52,1yrs 4mon,0
8484,1998-03-23,Female,0.0,No,Salaried,1.0,114277.34,2638810.98,0yrs 10mon,0
2228,1975-02-12,Male,1.0,No,Salaried,0.0,19629.91,6986493.66,0yrs 8mon,0
7902,1995-09-16,Male,1.0,No,Salaried,0.0,0.0,3482609.43,0yrs 0mon,0
8723,1999-06-04,,1.0,Yes,,0.0,116081.89,1767016.91,3yrs 6mon,0
8507,1991-01-14,Male,1.0,No,Salaried,0.0,175803.24,2232025.62,1yrs 1mon,0
9422,1996-01-08,Male,0.0,No,Salaried,0.0,62717.32,4307194.54,3yrs 9mon,0
7442,1990-12-10,Female,1.0,No,Salaried,0.0,52008.01,3010208.41,0yrs 9mon,0
5462,2009-05-26,Female,1.0,Yes,Self Employed,0.0,269690.63,2151206.76,4yrs 9mon,1
8141,1993-11-18,Female,1.0,No,Self Employed,0.0,232844.59,4939552.04,3yrs 11mon,1
9087,1997-09-19,Female,1.0,Yes,,0.0,67776.33,2557773.53,2yrs 7mon,0
2187,1987-01-12,Female,1.0,No,Salaried,0.0,151641.21,3083457.76,0yrs 9mon,0
8778,1981-08-13,Female,1.0,No,Self Employed,0.0,0.0,4892003.44,0yrs 0mon,0
4094,1995-08-25,Female,0.0,No,Self Employed,0.0,137309.04,3362279.47,1yrs 4mon,0
8347,1997-10-28,Female,1.0,No,Salaried,0.0,0.0,5727062.58,0yrs 0mon,0
1430,2007-01-27,Male,1.0,Yes,Self Employed,0.0,71166.63,2734430.01,3yrs 0mon,0
6237,1988-07-14,Female,0.0,No,Salaried,0.0,89766.85,5733021.7,0yrs 11mon,0
8995,1994-11-19,Female,0.0,No,Salaried,1.0,0.0,5752233.98,0yrs 0mon,0
4139,1994-09-26,,1.0,No,Salaried,0.0,109809.02,2841949.6,1yrs 1mon,0
6766,2001-02-20,Female,1.0,No,Salaried,0.0,43268.99,5066085.95,1yrs 0mon,0
8681,1985-04-19,Female,1.0,No,Salaried,1.0,108747.73,5605828.16,5yrs 4mon,0
2672,2007-06-09,Male,0.0,Yes,,0.0,115389.07,1161779.27,0yrs 9mon,0
9990,1999-10-11,Male,1.0,Yes,,0.0,119913.73,2401602.08,0yrs 10mon,0
5596,1995-11-25,Male,1.0,No,Salaried,0.0,6350.17,3660763.06,0yrs 4mon,0
3884,1967-10-25,Female,1.0,No,Salaried,1.0,194994.78,5708947.17,4yrs 8mon,0
4857,1993-06-05,Male,1.0,No,Salaried,0.0,0.0,6248315.36,0yrs 0mon,0
2648,2000-09-12,Male,1.0,Yes,,0.0,157552.05,2425025.35,1yrs 11mon,0
9227,2000-09-14,Female,1.0,Yes,,0.0,128214.56,1636644.32,4yrs 0mon,0
371,2002-12-09,Male,1.0,Yes,,0.0,90530.47,2492121.96,0yrs 6mon,0
886,1984-01-09,Female,1.0,No,Salaried,0.0,176613.01,3897365.27,1yrs 11mon,0
7077,2005-05-10,Female,1.0,Yes,,0.0,43192.37,3180025.05,0yrs 5mon,0
4769,1990-09-23,Male,1.0,No,Salaried,1.0,71594.4,3691759.45,1yrs 4mon,0
8170,2002-05-05,Male,1.0,Yes,,0.0,168153.92,2001966.36,0yrs 6mon,0
2644,2002-10-16,Male,0.0,Yes,,0.0,160723.63,2339539.83,0yrs 5mon,0
6370,1988-08-12,Female,1.0,No,Self Employed,0.0,140818.9,5296169.38,3yrs 7mon,0
3625,2002-05-04,Male,0.0,Yes,,0.0,130125.76,2505774.78,1yrs 8mon,0
328,1995-08-05,,0.0,No,Salaried,0.0,87485.69,4205055.96,1yrs 2mon,0
2803,2009-03-07,Male,1.0,Yes,,0.0,0.0,2408137.17,0yrs 0mon,0
7733,2000-09-09,,1.0,No,Salaried,1.0,157660.42,4901171.97,0yrs 9mon,0
4607,1992-11-10,Female,1.0,No,Salaried,1.0,76289.0,2555654.39,2yrs 3mon,0
2906,2003-06-05,Male,0.0,Yes,,0.0,77227.83,2558765.93,3yrs 1mon,0
9923,1984-03-13,Female,0.0,No,Salaried,0.0,75104.42,6450725.29,0yrs 4mon,0
439,1980-12-13,Male,1.0,No,Salaried,1.0,142131.03,4426492.8,1yrs 7mon,0
2938,2000-12-16,Female,1.0,No,Salaried,0.0,180551.63,3692849.14,1yrs 6mon,0
9180,2000-06-05,Female,1.0,No,Self Employed,1.0,148092.24,5251784.24,1yrs 4mon,1
2909,1994-07-03,Male,0.0,No,Salaried,1.0,23638.45,4957799.23,4yrs 10mon,0
2054,1993-11-17,Male,0.0,No,Salaried,0.0,139648.32,3896129.76,3yrs 11mon,0
3377,2001-09-18,Male,1.0,No,Self Employed,1.0,249712.47,4139300.55,2yrs 10mon,1
6988,1987-08-12,Female,1.0,No,Salaried,0.0,151860.15,3949247.69,0yrs 8mon,0
2513,1998-02-09,Male,0.0,No,Salaried,0.0,0.0,3605892.03,0yrs 0mon,0
845,2009-07-20,Female,0.0,Yes,,0.0,125650.22,1645713.53,1yrs 4mon,0
3305,1997-08-11,Male,1.0,No,Salaried,0.0,149922.5,6267870.14,2yrs 7mon,0
9136,1995-04-03,Male,0.0,No,Salaried,1.0,25551.81,5621269.5,1yrs 3mon,0
5247,1989-12-13,Male,1.0,No,Salaried,0.0,0.0,6947809.82,0yrs 0mon,0
3104,2004-04-19,Male,1.0,Yes,Self Employed,0.0,227300.18,3398602.15,0yrs 5mon,1
3227,1996-12-10,Female,1.0,No,Salaried,0.0,26969.07,3046439.38,0yrs 11mon,0
3734,1989-09-07,Female,1.0,No,Self Employed,1.0,87608.64,5648907.47,0yrs 5mon,0
7945,2000-04-10,Male,1.0,Yes,,0.0,138222.76,2790046.14,2yrs 11mon,0
1837,2002-12-04,Male,0.0,Yes,,0.0,134911.12,2780270.81,0yrs 11mon,0
7840,1997-07-25,Male,1.0,No,Self Employed,1.0,74227.96,3417273.54,5yrs 4mon,0
8618,1999-01-10,Male,1.0,Yes,,0.0,60271.33,1628729.87,1yrs 2mon,0
